,usage_end_time,cost,service_type,region,usage_amount,usage_unit
245586,2024-03-06 15:00:00,0.002482,Vertex AI,europe-west1,324.0,seconds
245587,2024-03-06 15:00:00,0.002958,Vertex AI,europe-west1,386.0,seconds
247169,2024-03-07 8:00:00,0.001916,Vertex AI,europe-west1,250.0,seconds
247264,2024-03-07 9:00:00,0.019299,Vertex AI,europe-west1,2518.0,seconds
247384,2024-03-07 10:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
247385,2024-03-07 10:00:00,0.000613,Vertex AI,europe-west1,80.0,seconds
247386,2024-03-07 10:00:00,0.026011,Vertex AI,europe-west1,3394.0,seconds
247500,2024-03-07 11:00:00,0.001119,Vertex AI,europe-west1,146.0,seconds
249606,2024-03-08 8:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
249607,2024-03-08 8:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
249608,2024-03-08 8:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
249609,2024-03-08 8:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
249610,2024-03-08 8:00:00,0.001992,Vertex AI,europe-west1,260.0,seconds
249719,2024-03-08 9:00:00,0.032926,Vertex AI,europe-west1,4296.0,seconds
261972,2024-03-13 10:00:00,0.001716,Vertex AI,europe-west1,224.0,seconds
261973,2024-03-13 10:00:00,0.019084,Vertex AI,europe-west1,2490.0,seconds
264879,2024-03-14 12:00:00,0.0017,Vertex AI,europe-west1,222.0,seconds
264987,2024-03-14 13:00:00,0.027973,Vertex AI,europe-west1,3650.0,seconds
267242,2024-03-15 11:00:00,9.1e-05,Vertex AI,europe-west1,12.0,seconds
274287,2024-03-18 8:00:00,0.002452,Vertex AI,europe-west1,320.0,seconds
277096,2024-03-19 11:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
277213,2024-03-19 12:00:00,0.000137,Vertex AI,europe-west1,18.0,seconds
284251,2024-03-22 9:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
284252,2024-03-22 9:00:00,0.002927,Vertex AI,europe-west1,382.0,seconds
284253,2024-03-22 9:00:00,0.002973,Vertex AI,europe-west1,388.0,seconds
284254,2024-03-22 9:00:00,0.00472,Vertex AI,europe-west1,616.0,seconds
284312,2024-03-22 9:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
284384,2024-03-22 10:00:00,0.000567,Vertex AI,europe-west1,74.0,seconds
284385,2024-03-22 10:00:00,0.003433,Vertex AI,europe-west1,448.0,seconds
284386,2024-03-22 10:00:00,0.004429,Vertex AI,europe-west1,578.0,seconds
287627,2024-03-23 18:00:00,0.00187,Vertex AI,europe-west1,244.0,seconds
290330,2024-03-24 21:00:00,0.000275,Vertex AI,europe-west1,36.0,seconds
290331,2024-03-24 21:00:00,0.000567,Vertex AI,europe-west1,74.0,seconds
290452,2024-03-24 22:00:00,0.000536,Vertex AI,europe-west1,70.0,seconds
290453,2024-03-24 22:00:00,0.000199,Vertex AI,europe-west1,26.0,seconds
290454,2024-03-24 22:00:00,0.000659,Vertex AI,europe-west1,86.0,seconds
290455,2024-03-24 22:00:00,0.000306,Vertex AI,europe-west1,40.0,seconds
290614,2024-03-24 23:00:00,0.002284,Vertex AI,europe-west1,298.0,seconds
290615,2024-03-24 23:00:00,0.001808,Vertex AI,europe-west1,236.0,seconds
291666,2024-03-25 9:00:00,0.000123,Vertex AI,europe-west1,16.0,seconds
291667,2024-03-25 9:00:00,0.003862,Vertex AI,europe-west1,504.0,seconds
291668,2024-03-25 9:00:00,0.000644,Vertex AI,europe-west1,84.0,seconds
291792,2024-03-25 10:00:00,0.001793,Vertex AI,europe-west1,234.0,seconds
291793,2024-03-25 10:00:00,0.001395,Vertex AI,europe-west1,182.0,seconds
291794,2024-03-25 10:00:00,0.003372,Vertex AI,europe-west1,440.0,seconds
291921,2024-03-25 11:00:00,0.000291,Vertex AI,europe-west1,38.0,seconds
291922,2024-03-25 11:00:00,0.001011,Vertex AI,europe-west1,132.0,seconds
291923,2024-03-25 11:00:00,0.003004,Vertex AI,europe-west1,392.0,seconds
292030,2024-03-25 12:00:00,0.001195,Vertex AI,europe-west1,156.0,seconds
292031,2024-03-25 12:00:00,0.001287,Vertex AI,europe-west1,168.0,seconds
292032,2024-03-25 12:00:00,0.000582,Vertex AI,europe-west1,76.0,seconds
292131,2024-03-25 13:00:00,0.000459,Vertex AI,europe-west1,60.0,seconds
292132,2024-03-25 13:00:00,0.001592,Vertex AI,europe-west1,208.0,seconds
292833,2024-03-25 20:00:00,0.000858,Vertex AI,europe-west1,112.0,seconds
293987,2024-03-26 8:00:00,0.027622,Vertex AI,europe-west1,3604.0,seconds
293988,2024-03-26 8:00:00,0.001624,Vertex AI,europe-west1,212.0,seconds
295173,2024-03-26 20:00:00,0.001455,Vertex AI,europe-west1,190.0,seconds
296166,2024-03-27 6:00:00,0.001839,Vertex AI,europe-west1,240.0,seconds
296296,2024-03-27 7:00:00,0.034444,Vertex AI,europe-west1,4494.0,seconds
296506,2024-03-27 9:00:00,0.000658,Vertex AI,europe-west1,86.0,seconds
296507,2024-03-27 9:00:00,0.001181,Vertex AI,europe-west1,154.0,seconds
296508,2024-03-27 9:00:00,0.003049,Vertex AI,europe-west1,398.0,seconds
296509,2024-03-27 9:00:00,0.003725,Vertex AI,europe-west1,486.0,seconds
296815,2024-03-27 12:00:00,0.000643,Vertex AI,europe-west1,84.0,seconds
296816,2024-03-27 12:00:00,0.001134,Vertex AI,europe-west1,148.0,seconds
296817,2024-03-27 12:00:00,0.002697,Vertex AI,europe-west1,352.0,seconds
296925,2024-03-27 13:00:00,0.000659,Vertex AI,europe-west1,86.0,seconds
296926,2024-03-27 13:00:00,0.001042,Vertex AI,europe-west1,136.0,seconds
297131,2024-03-27 15:00:00,0.000429,Vertex AI,europe-west1,56.0,seconds
297132,2024-03-27 15:00:00,0.000582,Vertex AI,europe-west1,76.0,seconds
297133,2024-03-27 15:00:00,0.000643,Vertex AI,europe-west1,84.0,seconds
297629,2024-03-27 20:00:00,0.003663,Vertex AI,europe-west1,478.0,seconds
297630,2024-03-27 20:00:00,0.001134,Vertex AI,europe-west1,148.0,seconds
298778,2024-03-28 7:00:00,0.000214,Vertex AI,europe-west1,28.0,seconds
298779,2024-03-28 7:00:00,0.000674,Vertex AI,europe-west1,88.0,seconds
298780,2024-03-28 7:00:00,0.000413,Vertex AI,europe-west1,54.0,seconds
298880,2024-03-28 8:00:00,0.000459,Vertex AI,europe-west1,60.0,seconds
298881,2024-03-28 8:00:00,0.000996,Vertex AI,europe-west1,130.0,seconds
298882,2024-03-28 8:00:00,0.000214,Vertex AI,europe-west1,28.0,seconds
298883,2024-03-28 8:00:00,0.000398,Vertex AI,europe-west1,52.0,seconds
298884,2024-03-28 8:00:00,0.000521,Vertex AI,europe-west1,68.0,seconds
299000,2024-03-28 9:00:00,0.002023,Vertex AI,europe-west1,264.0,seconds
299001,2024-03-28 9:00:00,0.002024,Vertex AI,europe-west1,264.0,seconds
299002,2024-03-28 9:00:00,0.002528,Vertex AI,europe-west1,330.0,seconds
299003,2024-03-28 9:00:00,0.001824,Vertex AI,europe-west1,238.0,seconds
299004,2024-03-28 9:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
299005,2024-03-28 9:00:00,0.000858,Vertex AI,europe-west1,112.0,seconds
299006,2024-03-28 9:00:00,0.002407,Vertex AI,europe-west1,314.0,seconds
299007,2024-03-28 9:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
299008,2024-03-28 9:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
299009,2024-03-28 9:00:00,0.000429,Vertex AI,europe-west1,56.0,seconds
299106,2024-03-28 10:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
299107,2024-03-28 10:00:00,0.002881,Vertex AI,europe-west1,376.0,seconds
299108,2024-03-28 10:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
299109,2024-03-28 10:00:00,0.001732,Vertex AI,europe-west1,226.0,seconds
299470,2024-03-28 14:00:00,0.002575,Vertex AI,europe-west1,336.0,seconds
300182,2024-03-28 20:00:00,0.001011,Vertex AI,europe-west1,132.0,seconds
300713,2024-03-29 1:00:00,0.004337,Vertex AI,europe-west1,566.0,seconds
302695,2024-03-29 20:00:00,0.000398,Vertex AI,europe-west1,52.0,seconds
302696,2024-03-29 20:00:00,0.001379,Vertex AI,europe-west1,180.0,seconds
302697,2024-03-29 20:00:00,0.003572,Vertex AI,europe-west1,466.0,seconds
305242,2024-03-30 20:00:00,0.000889,Vertex AI,europe-west1,116.0,seconds
305243,2024-03-30 20:00:00,0.003448,Vertex AI,europe-west1,450.0,seconds
307649,2024-03-31 20:00:00,0.000398,Vertex AI,europe-west1,52.0,seconds
