,usage_end_time,cost,usage_amount,usage_unit,service_type
52353,2023-12-27 5:00:00,0.0,148897792.0,byte-seconds,BigQuery
52453,2023-12-27 6:00:00,0.0,148897792.0,byte-seconds,BigQuery
52551,2023-12-27 7:00:00,0.0,148897792.0,byte-seconds,BigQuery
52672,2023-12-27 8:00:00,0.0,148897792.0,byte-seconds,BigQuery
52740,2023-12-27 9:00:00,0.0,148897792.0,byte-seconds,BigQuery
52829,2023-12-27 10:00:00,0.0,148897792.0,byte-seconds,BigQuery
52920,2023-12-27 11:00:00,0.0,148897792.0,byte-seconds,BigQuery
53003,2023-12-27 12:00:00,0.0,148897792.0,byte-seconds,BigQuery
53130,2023-12-27 13:00:00,0.0,148897792.0,byte-seconds,BigQuery
53229,2023-12-27 14:00:00,0.0,148897792.0,byte-seconds,BigQuery
53337,2023-12-27 15:00:00,0.0,148897792.0,byte-seconds,BigQuery
53438,2023-12-27 16:00:00,0.0,148897792.0,byte-seconds,BigQuery
53605,2023-12-27 17:00:00,0.0,148897792.0,byte-seconds,BigQuery
53719,2023-12-27 18:00:00,0.0,148897792.0,byte-seconds,BigQuery
53827,2023-12-27 19:00:00,0.0,148897792.0,byte-seconds,BigQuery
53944,2023-12-27 20:00:00,0.0,148897792.0,byte-seconds,BigQuery
54072,2023-12-27 21:00:00,0.0,148897792.0,byte-seconds,BigQuery
54158,2023-12-27 22:00:00,0.0,148897792.0,byte-seconds,BigQuery
54269,2023-12-27 23:00:00,0.0,148897792.0,byte-seconds,BigQuery
54397,2023-12-28 0:00:00,0.0,148897792.0,byte-seconds,BigQuery
54527,2023-12-28 1:00:00,0.0,148897792.0,byte-seconds,BigQuery
54644,2023-12-28 2:00:00,0.0,148897792.0,byte-seconds,BigQuery
54751,2023-12-28 3:00:00,0.0,148897792.0,byte-seconds,BigQuery
54886,2023-12-28 4:00:00,0.0,148897792.0,byte-seconds,BigQuery
