reference_time,is_anomaly,usage_end_time,cost,usage_amount,usage_unit,service_type
366.0,0,2024-04-19 16:00:00,0.0,0.0,,
367.0,0,2024-04-19 17:00:00,0.0,0.0,,
368.0,0,2024-04-19 18:00:00,0.0,0.0,,
369.0,0,2024-04-19 19:00:00,0.0,0.0,,
370.0,0,2024-04-19 20:00:00,0.0,0.0,,
371.0,0,2024-04-19 21:00:00,0.0,0.0,,
372.0,0,2024-04-19 22:00:00,0.0,0.0,,
373.0,0,2024-04-19 23:00:00,0.0,0.0,,
374.0,0,2024-04-20 00:00:00,0.0,0.0,,
375.0,0,2024-04-20 01:00:00,0.0,0.0,,
376.0,0,2024-04-20 02:00:00,0.0,0.0,,
377.0,0,2024-04-20 03:00:00,0.0,0.0,,
378.0,0,2024-04-20 04:00:00,0.0,0.0,,
379.0,0,2024-04-20 05:00:00,0.0,0.0,,
380.0,0,2024-04-20 06:00:00,0.0,0.0,,
381.0,0,2024-04-20 07:00:00,0.0,0.0,,
382.0,0,2024-04-20 08:00:00,0.0,0.0,,
383.0,0,2024-04-20 09:00:00,0.0,0.0,,
384.0,0,2024-04-20 10:00:00,0.0,0.0,,
385.0,0,2024-04-20 11:00:00,0.0,0.0,,
386.0,0,2024-04-20 12:00:00,0.0,0.0,,
387.0,0,2024-04-20 13:00:00,0.0,0.0,,
388.0,0,2024-04-20 14:00:00,0.0,0.0,,
389.0,0,2024-04-20 15:00:00,0.0,0.0,,
390.0,0,2024-04-20 16:00:00,0.0,0.0,,
391.0,0,2024-04-20 17:00:00,0.0,0.0,,
392.0,0,2024-04-20 18:00:00,0.0,0.0,,
393.0,0,2024-04-20 19:00:00,0.0,0.0,,
394.0,0,2024-04-20 20:00:00,0.0,0.0,,
395.0,0,2024-04-20 21:00:00,0.0,0.0,,
396.0,0,2024-04-20 22:00:00,0.0,0.0,,
397.0,0,2024-04-20 23:00:00,0.0,0.0,,
398.0,0,2024-04-21 00:00:00,0.0,0.0,,
399.0,0,2024-04-21 01:00:00,0.0,0.0,,
400.0,0,2024-04-21 02:00:00,0.0,0.0,,
401.0,0,2024-04-21 03:00:00,0.0,0.0,,
402.0,0,2024-04-21 04:00:00,0.0,0.0,,
403.0,0,2024-04-21 05:00:00,0.0,0.0,,
404.0,0,2024-04-21 06:00:00,0.0,0.0,,
405.0,0,2024-04-21 07:00:00,0.0,0.0,,
406.0,0,2024-04-21 08:00:00,0.0,0.0,,
407.0,0,2024-04-21 09:00:00,0.0,0.0,,
408.0,0,2024-04-21 10:00:00,0.0,0.0,,
409.0,0,2024-04-21 11:00:00,0.0,0.0,,
410.0,0,2024-04-21 12:00:00,0.0,0.0,,
411.0,0,2024-04-21 13:00:00,0.0,0.0,,
412.0,0,2024-04-21 14:00:00,0.0,0.0,,
413.0,0,2024-04-21 15:00:00,0.0,0.0,,
414.0,0,2024-04-21 16:00:00,0.0,0.0,,
415.0,0,2024-04-21 17:00:00,0.0,0.0,,
416.0,0,2024-04-21 18:00:00,0.0,0.0,,
417.0,0,2024-04-21 19:00:00,0.0,0.0,,
418.0,0,2024-04-21 20:00:00,0.0,0.0,,
419.0,0,2024-04-21 21:00:00,0.0,0.0,,
420.0,0,2024-04-21 22:00:00,0.0,0.0,,
421.0,0,2024-04-21 23:00:00,0.0,0.0,,
422.0,0,2024-04-22 00:00:00,0.0,0.0,,
423.0,0,2024-04-22 01:00:00,0.0,0.0,,
424.0,0,2024-04-22 02:00:00,0.0,0.0,,
425.0,0,2024-04-22 03:00:00,0.0,0.0,,
426.0,0,2024-04-22 04:00:00,0.0,0.0,,
427.0,0,2024-04-22 05:00:00,0.0,0.0,,
428.0,0,2024-04-22 06:00:00,0.0,0.0,,
429.0,0,2024-04-22 07:00:00,0.0,0.0,,
430.0,0,2024-04-22 08:00:00,0.0,0.0,,
431.0,0,2024-04-22 09:00:00,0.0,0.0,,
432.0,0,2024-04-22 10:00:00,0.0,0.0,,
433.0,0,2024-04-22 11:00:00,0.0,0.0,,
434.0,0,2024-04-22 12:00:00,0.0,0.0,,
435.0,0,2024-04-22 13:00:00,0.0,0.0,,
436.0,0,2024-04-22 14:00:00,0.0,0.0,,
437.0,0,2024-04-22 15:00:00,0.0,0.0,,
438.0,0,2024-04-22 16:00:00,0.0,0.0,,
439.0,0,2024-04-22 17:00:00,0.0,0.0,,
440.0,0,2024-04-22 18:00:00,0.0,0.0,,
441.0,0,2024-04-22 19:00:00,0.0,0.0,,
442.0,0,2024-04-22 20:00:00,0.0,0.0,,
443.0,0,2024-04-22 21:00:00,0.0,0.0,,
444.0,0,2024-04-22 22:00:00,0.0,0.0,,
445.0,0,2024-04-22 23:00:00,0.0,0.0,,
446.0,0,2024-04-23 00:00:00,0.0,0.0,,
447.0,0,2024-04-23 01:00:00,0.0,0.0,,
448.0,0,2024-04-23 02:00:00,0.0,0.0,,
449.0,0,2024-04-23 03:00:00,0.0,0.0,,
450.0,0,2024-04-23 04:00:00,0.0,0.0,,
451.0,0,2024-04-23 05:00:00,0.0,0.0,,
452.0,0,2024-04-23 06:00:00,0.0,0.0,,
453.0,0,2024-04-23 07:00:00,0.0,0.0,,
454.0,0,2024-04-23 08:00:00,0.0,0.0,,
455.0,0,2024-04-23 09:00:00,0.0,0.0,,
456.0,0,2024-04-23 10:00:00,0.0,0.0,,
457.0,0,2024-04-23 11:00:00,0.0,0.0,,
458.0,0,2024-04-23 12:00:00,0.0,0.0,,
459.0,0,2024-04-23 13:00:00,0.0,0.0,,
460.0,0,2024-04-23 14:00:00,0.0,0.0,,
461.0,0,2024-04-23 15:00:00,0.0,0.0,,
462.0,0,2024-04-23 16:00:00,0.0,0.0,,
463.0,0,2024-04-23 17:00:00,0.0,0.0,,
464.0,0,2024-04-23 18:00:00,0.0,0.0,,
465.0,0,2024-04-23 19:00:00,0.0,0.0,,
466.0,0,2024-04-23 20:00:00,0.0,0.0,,
467.0,0,2024-04-23 21:00:00,0.0,0.0,,
468.0,0,2024-04-23 22:00:00,0.0,0.0,,
469.0,0,2024-04-23 23:00:00,0.0,0.0,,
470.0,0,2024-04-24 00:00:00,0.0,0.0,,
471.0,0,2024-04-24 01:00:00,0.0,0.0,,
472.0,0,2024-04-24 02:00:00,0.0,0.0,,
473.0,0,2024-04-24 03:00:00,0.0,0.0,,
474.0,0,2024-04-24 04:00:00,0.0,0.0,,
475.0,0,2024-04-24 05:00:00,0.0,0.0,,
476.0,0,2024-04-24 06:00:00,0.0,0.0,,
477.0,0,2024-04-24 07:00:00,0.0,0.0,,
478.0,0,2024-04-24 08:00:00,0.0,0.0,,
479.0,0,2024-04-24 09:00:00,0.0,27.0,seconds,Cloud Build
480.0,0,2024-04-24 10:00:00,0.0,0.0,,
481.0,0,2024-04-24 11:00:00,0.0,0.0,,
482.0,0,2024-04-24 12:00:00,0.0,64.0,seconds,Cloud Build
483.0,0,2024-04-24 13:00:00,0.0,0.0,,
484.0,0,2024-04-24 14:00:00,0.0,0.0,,
485.0,0,2024-04-24 15:00:00,0.0,0.0,,
486.0,0,2024-04-24 16:00:00,0.0,0.0,,
487.0,0,2024-04-24 17:00:00,0.0,0.0,,
488.0,0,2024-04-24 18:00:00,0.0,0.0,,
489.0,0,2024-04-24 19:00:00,0.0,0.0,,
490.0,0,2024-04-24 20:00:00,0.0,0.0,,
491.0,0,2024-04-24 21:00:00,0.0,0.0,,
492.0,0,2024-04-24 22:00:00,0.0,0.0,,
493.0,0,2024-04-24 23:00:00,0.0,0.0,,
494.0,0,2024-04-25 00:00:00,0.0,0.0,,
495.0,0,2024-04-25 01:00:00,0.0,0.0,,
496.0,0,2024-04-25 02:00:00,0.0,0.0,,
497.0,0,2024-04-25 03:00:00,0.0,0.0,,
498.0,0,2024-04-25 04:00:00,0.0,0.0,,
499.0,0,2024-04-25 05:00:00,0.0,0.0,,
